Gesture,WRIST_X,WRIST_Y,THUMB_CMC_X,THUMB_CMC_Y,THUMB_MCP_X,THUMB_MCP_Y,THUMB_IP_X,THUMB_IP_Y,THUMB_TIP_X,THUMB_TIP_Y,INDEX_FINGER_MCP_X,INDEX_FINGER_MCP_Y,INDEX_FINGER_PIP_X,INDEX_FINGER_PIP_Y,INDEX_FINGER_DIP_X,INDEX_FINGER_DIP_Y,INDEX_FINGER_TIP_X,INDEX_FINGER_TIP_Y,MIDDLE_FINGER_MCP_X,MIDDLE_FINGER_MCP_Y,MIDDLE_FINGER_PIP_X,MIDDLE_FINGER_PIP_Y,MIDDLE_FINGER_DIP_X,MIDDLE_FINGER_DIP_Y,MIDDLE_FINGER_TIP_X,MIDDLE_FINGER_TIP_Y,RING_FINGER_MCP_X,RING_FINGER_MCP_Y,RING_FINGER_PIP_X,RING_FINGER_PIP_Y,RING_FINGER_DIP_X,RING_FINGER_DIP_Y,RING_FINGER_TIP_X,RING_FINGER_TIP_Y,PINKY_MCP_X,PINKY_MCP_Y,PINKY_PIP_X,PINKY_PIP_Y,PINKY_DIP_X,PINKY_DIP_Y,PINKY_TIP_X,PINKY_TIP_Y
Palm_Open,0.3996065557003021,0.8563343286514282,0.4645638167858124,0.7996214032173157,0.5046073794364929,0.6897205114364624,0.5102048516273499,0.5812706351280212,0.505952000617981,0.5011199712753296,0.4679490029811859,0.5423038005828857,0.47179415822029114,0.4250794053077698,0.46997272968292236,0.3529391884803772,0.4674534499645233,0.2906951308250427,0.431701123714447,0.528931200504303,0.43950650095939636,0.3915134072303772,0.4394766688346863,0.31038305163383484,0.4406556189060211,0.23535838723182678,0.3958819806575775,0.5400257706642151,0.40591272711753845,0.40911051630973816,0.41188615560531616,0.33241766691207886,0.4196010231971741,0.26600182056427,0.35803481936454773,0.5709099173545837,0.3666751980781555,0.46874547004699707,0.37413686513900757,0.40719175338745117,0.3832729160785675,0.3491450548171997
Palm_Open,0.4002508521080017,0.8571077585220337,0.46563559770584106,0.8019767999649048,0.50516676902771,0.6916383504867554,0.5104225873947144,0.582382321357727,0.5072880387306213,0.5006054639816284,0.4689662754535675,0.5434001684188843,0.47340038418769836,0.4253848195075989,0.4714587926864624,0.3537549674510956,0.4685462713241577,0.2930251359939575,0.4323689043521881,0.5298677682876587,0.44033655524253845,0.3917039930820465,0.44030678272247314,0.3110707998275757,0.4414464235305786,0.23828864097595215,0.3962353765964508,0.5409479737281799,0.4057691693305969,0.40993452072143555,0.41187602281570435,0.3339300751686096,0.4194240868091583,0.2693611681461334,0.3584572374820709,0.572114884853363,0.3663751780986786,0.4699244797229767,0.3740268051624298,0.4085500240325928,0.38321542739868164,0.35125797986984253
Palm_Open,0.4006233811378479,0.8574007749557495,0.46576982736587524,0.8024947643280029,0.505222737789154,0.6935367584228516,0.5104758739471436,0.5854806900024414,0.5070430040359497,0.5043649673461914,0.46978187561035156,0.5433586239814758,0.4738214612007141,0.42478638887405396,0.4715105891227722,0.3529459238052368,0.46834832429885864,0.2920892536640167,0.43278124928474426,0.5300257802009583,0.4406721889972687,0.3915957510471344,0.4404534101486206,0.310823917388916,0.44161924719810486,0.23764485120773315,0.39644908905029297,0.5414341688156128,0.40617433190345764,0.4106440544128418,0.4121195077896118,0.3350484371185303,0.4197227656841278,0.2704935371875763,0.3584710955619812,0.5727910995483398,0.36645832657814026,0.47086843848228455,0.37400275468826294,0.4098386764526367,0.3833177983760834,0.35245364904403687
Palm_Open,0.4003460109233856,0.8582634925842285,0.4658774435520172,0.8030603528022766,0.5059500932693481,0.69351726770401,0.5116246342658997,0.5846733450889587,0.5083113312721252,0.503713846206665,0.4704250693321228,0.5428436994552612,0.4742150902748108,0.42318761348724365,0.4718870222568512,0.350802481174469,0.4688378870487213,0.2895067632198334,0.43337035179138184,0.5295169353485107,0.4410323202610016,0.39062875509262085,0.4409337043762207,0.3101508617401123,0.4424532353878021,0.23767518997192383,0.3970046043395996,0.5408155918121338,0.40646958351135254,0.4098472595214844,0.41221585869789124,0.3347293734550476,0.41988709568977356,0.27102240920066833,0.358950674533844,0.5719758868217468,0.3668729066848755,0.4702133536338806,0.37437403202056885,0.4093713164329529,0.383802592754364,0.35258710384368896
Palm_Open,0.3998628556728363,0.86167311668396,0.46586689352989197,0.8073734045028687,0.5072950124740601,0.6974613070487976,0.5135394334793091,0.587942898273468,0.5094569325447083,0.5070924758911133,0.471701443195343,0.5463098883628845,0.47611376643180847,0.4274306297302246,0.47403523325920105,0.3549621105194092,0.47132205963134766,0.2929564416408539,0.43467003107070923,0.5318512916564941,0.4431053102016449,0.3926808834075928,0.44326549768447876,0.3110373616218567,0.4448411762714386,0.23625028133392334,0.39808911085128784,0.542361855506897,0.4085853099822998,0.41027677059173584,0.41472870111465454,0.3341636657714844,0.4226244390010834,0.268947035074234,0.3593452572822571,0.5727731585502625,0.3680958151817322,0.4703812897205353,0.3757243752479553,0.4091433882713318,0.38513869047164917,0.3515643775463104
Palm_Open,0.40128183364868164,0.8603456020355225,0.46659067273139954,0.8062578439712524,0.5072037577629089,0.6964631676673889,0.5134224891662598,0.5871999263763428,0.5109732151031494,0.504702091217041,0.473080039024353,0.5443577766418457,0.4782673716545105,0.4260191321372986,0.47603732347488403,0.3550587296485901,0.4727456867694855,0.2957611680030823,0.4355352818965912,0.5296795964241028,0.44423624873161316,0.3904121518135071,0.4442434012889862,0.3099154233932495,0.44581472873687744,0.23801538348197937,0.3985725939273834,0.5403624773025513,0.40871289372444153,0.40834230184555054,0.41515007615089417,0.3324236571788788,0.42320388555526733,0.2683769464492798,0.35991793870925903,0.5715591311454773,0.3682520389556885,0.46804574131965637,0.3763943612575531,0.406741201877594,0.3863658905029297,0.3497621715068817
Palm_Open,0.4015849232673645,0.8600223660469055,0.4671696126461029,0.8056915402412415,0.5081657767295837,0.6952287554740906,0.5144544839859009,0.5856974720954895,0.5116409063339233,0.5033184885978699,0.47277384996414185,0.5430435538291931,0.4780952036380768,0.4229539632797241,0.476095050573349,0.3504493236541748,0.4731276333332062,0.2894183397293091,0.43569478392601013,0.5292420387268066,0.4444693624973297,0.3887389004230499,0.4445526897907257,0.3071407973766327,0.4460321366786957,0.23311498761177063,0.39891016483306885,0.5404402613639832,0.4093937575817108,0.40794485807418823,0.41577422618865967,0.33192217350006104,0.42371222376823425,0.26710405945777893,0.360380619764328,0.572065532207489,0.3688473105430603,0.4683702886104584,0.3768525719642639,0.4066852331161499,0.38651031255722046,0.348749041557312
Palm_Open,0.40183350443840027,0.8633280992507935,0.4679151475429535,0.808670163154602,0.5094374418258667,0.6981725692749023,0.5162393450737,0.5877077579498291,0.5126169919967651,0.5071267485618591,0.47319963574409485,0.5462344884872437,0.47830742597579956,0.4264322519302368,0.47656556963920593,0.3541153371334076,0.47401973605155945,0.2927303612232208,0.43647608160972595,0.531844973564148,0.4451439380645752,0.39149224758148193,0.445529043674469,0.3096378445625305,0.4474633038043976,0.235712468624115,0.3999379277229309,0.542553722858429,0.4104572534561157,0.4096253514289856,0.41659826040267944,0.33316153287887573,0.4247055649757385,0.26855412125587463,0.3612948954105377,0.5730583667755127,0.3697798550128937,0.47008490562438965,0.37757861614227295,0.40872323513031006,0.3874588906764984,0.3517764210700989
Palm_Open,0.402355819940567,0.8633882999420166,0.46851646900177,0.8090694546699524,0.5089609622955322,0.6985989809036255,0.5151249170303345,0.5883162021636963,0.513949990272522,0.5068653225898743,0.4750361740589142,0.5449377298355103,0.47985726594924927,0.4249613285064697,0.4778388440608978,0.35240238904953003,0.47496262192726135,0.29066845774650574,0.4375455677509308,0.5304803848266602,0.4461091160774231,0.3901444971561432,0.44656500220298767,0.30899447202682495,0.44837862253189087,0.23578095436096191,0.400694340467453,0.5414063930511475,0.41070908308029175,0.4090912342071533,0.4174211323261261,0.33396169543266296,0.4255540668964386,0.26968103647232056,0.36200666427612305,0.5727555751800537,0.3706636428833008,0.4690955579280853,0.3788866698741913,0.40855103731155396,0.3887976109981537,0.3515443801879883
Palm_Open,0.4031234383583069,0.862907886505127,0.46939587593078613,0.8085570335388184,0.5106731057167053,0.6985795497894287,0.5169868469238281,0.5877919793128967,0.5132935047149658,0.5044680833816528,0.4758043885231018,0.544133186340332,0.4808630645275116,0.4219781160354614,0.47937309741973877,0.34804072976112366,0.47682029008865356,0.28550174832344055,0.4381702244281769,0.530017614364624,0.4468206465244293,0.3875035047531128,0.4473733901977539,0.30486398935317993,0.44947439432144165,0.23056691884994507,0.40106362104415894,0.541121244430542,0.4113609790802002,0.4072147607803345,0.418391615152359,0.330494225025177,0.42721113562583923,0.2657085657119751,0.36204320192337036,0.5725195407867432,0.37034860253334045,0.4683372378349304,0.37862837314605713,0.40705475211143494,0.3889652192592621,0.3500101566314697
Palm_Open,0.4027334451675415,0.8658159971237183,0.4690551161766052,0.8110319972038269,0.5109913945198059,0.7001343965530396,0.5183661580085754,0.5891585350036621,0.5148499011993408,0.506852388381958,0.4753534197807312,0.5470836162567139,0.48093852400779724,0.427579790353775,0.4793320894241333,0.35474303364753723,0.47696560621261597,0.29238563776016235,0.4382301867008209,0.5321254134178162,0.4470900893211365,0.3917737901210785,0.44762665033340454,0.3094204366207123,0.44993266463279724,0.23389959335327148,0.4016992747783661,0.5423043370246887,0.4123241603374481,0.40984204411506653,0.41878727078437805,0.3341633677482605,0.42726239562034607,0.2689113914966583,0.36329513788223267,0.5723428130149841,0.3721091151237488,0.46835651993751526,0.38015422224998474,0.4071964919567108,0.39032116532325745,0.34970277547836304
Palm_Open,0.40415823459625244,0.8637144565582275,0.4701802730560303,0.8103834390640259,0.5120217800140381,0.701180636882782,0.5188716650009155,0.5906648635864258,0.5146327614784241,0.5074862241744995,0.4774363040924072,0.5433400869369507,0.4824386239051819,0.4230063557624817,0.48019731044769287,0.35076457262039185,0.47701194882392883,0.2901456952095032,0.43936896324157715,0.5286775231361389,0.4480355679988861,0.38806724548339844,0.4483323395252228,0.307192862033844,0.450335830450058,0.23479560017585754,0.40207046270370483,0.5396413207054138,0.4120945930480957,0.4074034094810486,0.4186383783817291,0.3323902189731598,0.4268389344215393,0.26883623003959656,0.3634459674358368,0.5710011720657349,0.3718220293521881,0.46751701831817627,0.3801274001598358,0.4068388342857361,0.39030197262763977,0.35028111934661865
Palm_Open,0.4035467505455017,0.8656231164932251,0.47040486335754395,0.8117516040802002,0.5111048817634583,0.7003071308135986,0.517679750919342,0.5890270471572876,0.5159181356430054,0.5049854516983032,0.47659480571746826,0.5434524416923523,0.481121689081192,0.4218420088291168,0.47952884435653687,0.34813392162323,0.4772161841392517,0.2854771912097931,0.43861138820648193,0.5290746092796326,0.44695308804512024,0.38773056864738464,0.44793814420700073,0.30597513914108276,0.4508569538593292,0.2318941354751587,0.4014415144920349,0.5400645136833191,0.4113195836544037,0.4072415828704834,0.4180593192577362,0.3323385715484619,0.4267379939556122,0.2688336968421936,0.36290135979652405,0.5715327262878418,0.37128525972366333,0.4669497311115265,0.37977880239486694,0.4060037136077881,0.3902817368507385,0.34940028190612793
Palm_Open,0.4036252200603485,0.8669069409370422,0.47022685408592224,0.811578631401062,0.5118942260742188,0.7005583643913269,0.5192245244979858,0.5890493988990784,0.5156105756759644,0.5049539804458618,0.47687020897865295,0.5451579093933105,0.4823901653289795,0.42543163895606995,0.4818874001502991,0.3524884581565857,0.48035523295402527,0.2899448573589325,0.43904075026512146,0.5307787656784058,0.4473952054977417,0.3896380364894867,0.4487721621990204,0.30817362666130066,0.45210254192352295,0.2327553629875183,0.4019443988800049,0.5414319038391113,0.41151106357574463,0.40860116481781006,0.41819891333580017,0.33268505334854126,0.42711156606674194,0.26775503158569336,0.363040030002594,0.5721771717071533,0.37157416343688965,0.46865135431289673,0.37996432185173035,0.40682828426361084,0.39060962200164795,0.34891772270202637
Palm_Open,0.4044000506401062,0.865196704864502,0.47121891379356384,0.8107290863990784,0.5118114948272705,0.7009305953979492,0.5184482336044312,0.5908112525939941,0.5167372822761536,0.5076116919517517,0.4778214395046234,0.5434837937355042,0.4835531711578369,0.42271357774734497,0.48238125443458557,0.3497992753982544,0.48018980026245117,0.2879669666290283,0.43947330117225647,0.5289669632911682,0.44810372591018677,0.38672614097595215,0.4489995539188385,0.30533817410469055,0.4516196548938751,0.23187041282653809,0.4020422101020813,0.5399096608161926,0.41159912943840027,0.4064757823944092,0.4185330271720886,0.33140262961387634,0.4272250831127167,0.26753857731819153,0.3631020188331604,0.5715041160583496,0.3715277314186096,0.4676204025745392,0.3802087604999542,0.40712687373161316,0.39081665873527527,0.35063332319259644
Palm_Open,0.4053204655647278,0.8643669486045837,0.47134262323379517,0.8094973564147949,0.5117455720901489,0.6996490359306335,0.5185099244117737,0.5893148183822632,0.5163660645484924,0.5044265985488892,0.47755706310272217,0.541149914264679,0.48289036750793457,0.4191029667854309,0.4816732406616211,0.3456844091415405,0.4793117046356201,0.2833210825920105,0.4393303692340851,0.5272672772407532,0.44821813702583313,0.3842703104019165,0.44929131865501404,0.3025692105293274,0.4521532654762268,0.22832366824150085,0.40206485986709595,0.5389536619186401,0.4121623635292053,0.4050160348415375,0.41921988129615784,0.3293534815311432,0.42810583114624023,0.2650984823703766,0.3633463680744171,0.5714735388755798,0.3720836937427521,0.4666711986064911,0.3806389272212982,0.40491849184036255,0.39119279384613037,0.34741148352622986
Palm_Open,0.40517657995224,0.865059494972229,0.4715768098831177,0.8100545406341553,0.5133093595504761,0.6997789740562439,0.5199915766716003,0.5890799164772034,0.5160630941390991,0.5069869756698608,0.4783330261707306,0.5421351790428162,0.4833356440067291,0.4209216833114624,0.481787770986557,0.3475664258003235,0.4791281819343567,0.2854214012622833,0.44031745195388794,0.5277981162071228,0.448882132768631,0.3855913281440735,0.4496263861656189,0.303193062543869,0.45187118649482727,0.2280573844909668,0.40307629108428955,0.5389331579208374,0.41268134117126465,0.40550026297569275,0.41891220211982727,0.3291705250740051,0.4270523190498352,0.2646820843219757,0.3640679717063904,0.5708892345428467,0.37266287207603455,0.46586179733276367,0.38089659810066223,0.4038130044937134,0.3910529315471649,0.3464091420173645
Palm_Open,0.4049174189567566,0.8634302616119385,0.4718702733516693,0.8083982467651367,0.5113345384597778,0.6965113878250122,0.5173568725585938,0.5845333933830261,0.5171782970428467,0.4976385235786438,0.47876814007759094,0.5408316254615784,0.48362547159194946,0.42085909843444824,0.48124974966049194,0.3493400812149048,0.47764790058135986,0.2896268963813782,0.4399065673351288,0.526246964931488,0.4486750364303589,0.38507598638534546,0.44912517070770264,0.3044159710407257,0.45169585943222046,0.2315666675567627,0.4022257626056671,0.5369603633880615,0.411532998085022,0.40415361523628235,0.41819924116134644,0.3292386531829834,0.4267961084842682,0.26603734493255615,0.36331862211227417,0.5682588219642639,0.37157732248306274,0.4628375172615051,0.38032281398773193,0.40187233686447144,0.3911297917366028,0.34529078006744385
Palm_Open,0.404308021068573,0.8625748157501221,0.47062650322914124,0.8083879947662354,0.5111392140388489,0.6975679993629456,0.5173709988594055,0.5867675542831421,0.51503586769104,0.5034315586090088,0.4777403771877289,0.5397239923477173,0.4835287034511566,0.418860524892807,0.48180270195007324,0.34618037939071655,0.478972852230072,0.28466302156448364,0.43912577629089355,0.5246564149856567,0.44804656505584717,0.38220953941345215,0.44866523146629333,0.3008277714252472,0.4509899616241455,0.22733613848686218,0.4016290009021759,0.5354812145233154,0.41132214665412903,0.4013972878456116,0.4180288314819336,0.3263106048107147,0.42649149894714355,0.2630537748336792,0.36258187890052795,0.5669993162155151,0.3708820343017578,0.46265795826911926,0.379118949174881,0.40134668350219727,0.389432430267334,0.3441261649131775
Palm_Open,0.4042547941207886,0.8638104796409607,0.4705513119697571,0.807950496673584,0.5112795829772949,0.6965932250022888,0.5180190205574036,0.5855867862701416,0.5166187882423401,0.503166913986206,0.47753021121025085,0.5410095453262329,0.4829128384590149,0.42007705569267273,0.48119646310806274,0.3469863533973694,0.4784957468509674,0.284548282623291,0.439332515001297,0.5259951949119568,0.4481043815612793,0.383201539516449,0.44861873984336853,0.3011353313922882,0.45100459456443787,0.2264249622821808,0.4020512104034424,0.5364741683006287,0.4118955135345459,0.40238261222839355,0.41799527406692505,0.3271094858646393,0.4262378215789795,0.26300251483917236,0.3629390597343445,0.5674414038658142,0.3717774748802185,0.46267956495285034,0.3801252841949463,0.40128976106643677,0.39063894748687744,0.3438890874385834
Palm_Open,0.4044509530067444,0.8636623024940491,0.47070154547691345,0.8085992336273193,0.5112481117248535,0.6984673738479614,0.517641007900238,0.5884403586387634,0.5160745978355408,0.5069503784179688,0.4781937003135681,0.5407321453094482,0.4832267165184021,0.4198639988899231,0.48108014464378357,0.34717288613319397,0.47807496786117554,0.2854057252407074,0.4398387670516968,0.5250905752182007,0.4486927092075348,0.3824559450149536,0.4493906497955322,0.3007112145423889,0.45193618535995483,0.2266615629196167,0.4023737907409668,0.5355895161628723,0.4123504161834717,0.4013057053089142,0.41882947087287903,0.3264399766921997,0.42734065651893616,0.26294612884521484,0.3631190359592438,0.567276656627655,0.3718089461326599,0.4625243544578552,0.379856139421463,0.4010692238807678,0.39008277654647827,0.3436442017555237
Palm_Open,0.4049425423145294,0.863156795501709,0.4712035655975342,0.8075427412986755,0.510994017124176,0.6962287425994873,0.5170049071311951,0.5861513614654541,0.516022801399231,0.5044203996658325,0.4778839349746704,0.5380368232727051,0.4833536148071289,0.4184402823448181,0.48114416003227234,0.34675323963165283,0.47800418734550476,0.2861761450767517,0.43925875425338745,0.5226641893386841,0.44814759492874146,0.3804861903190613,0.44866102933883667,0.2990078330039978,0.4510636031627655,0.22545865178108215,0.40176042914390564,0.5338448882102966,0.4113272428512573,0.39998430013656616,0.4175787568092346,0.32577475905418396,0.425834596157074,0.26241427659988403,0.3626224398612976,0.5665798187255859,0.37102511525154114,0.4616357386112213,0.37921977043151855,0.40114110708236694,0.38953933119773865,0.34457600116729736
Palm_Open,0.4047226309776306,0.8653993010520935,0.4711400270462036,0.80756014585495,0.5106528997421265,0.694089412689209,0.5171350836753845,0.5828770399093628,0.5174333453178406,0.5007644891738892,0.47637054324150085,0.5404318571090698,0.4815649390220642,0.4188874363899231,0.4800373315811157,0.34516316652297974,0.47755372524261475,0.2819536626338959,0.4382549524307251,0.5260122418403625,0.4468667209148407,0.3831501007080078,0.44748738408088684,0.3005791902542114,0.44985559582710266,0.22547674179077148,0.40116357803344727,0.5366955399513245,0.4105396568775177,0.4025198221206665,0.416669100522995,0.32640397548675537,0.42491480708122253,0.2614174783229828,0.36236563324928284,0.5681494474411011,0.3710452616214752,0.4623449146747589,0.3795166611671448,0.4003416895866394,0.3900567889213562,0.34257131814956665
